MR;type;STC_id;STC_n_parameters;number_of_FUTCs;local_distance;source_parameters_list;added_parameters_futc_1;removed_parameters_futc_1;changed_parameters_futc_1;added_parameters_futc_2;removed_parameters_futc_2;changed_parameters_futc_2;added_parameters_futc_3;removed_parameters_futc_3;changed_parameters_futc_3;added_parameters_futc_4;removed_parameters_futc_4;changed_parameters_futc_4;added_parameters_futc_5;removed_parameters_futc_5;changed_parameters_futc_5;added_parameters_futc_6;removed_parameters_futc_6;changed_parameters_futc_6
MR551;CONJUNCTIVE_EXTEND;Test-19;12;2;3;[placeOfBirth, citizenship, secondCitizenship, confederation, monthBirth, yearBirth, minAge, maxAge, minYear, maxYear, minHeight, maxHeight];[exactSearch];[];[];[countryOfBirth, dayBirth];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR65;CONJUNCTIVE_CONTRACT;Test-03;9;3;9;[placeOfBirth, confederation, dayBirth, monthBirth, minAge, minYear, maxYear, minHeight, maxHeight];[];[maxYear];[];[];[confederation, dayBirth, maxHeight, minAge, minYear, monthBirth, placeOfBirth];[];[];[minHeight];[];[];[];[];[];[];[];[];[];[]
MR95;CONJUNCTIVE_CONTRACT;Test-04;9;2;9;[placeOfBirth, exactSearch, secondCitizenship, countryOfBirth, minAge, maxAge, minYear, maxYear, maxHeight];[];[exactSearch, maxHeight, maxYear, minYear, secondCitizenship];[];[];[countryOfBirth, maxAge, minAge, placeOfBirth];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR266;CONJUNCTIVE_CONTRACT;Test-10;9;3;9;[placeOfBirth, secondCitizenship, countryOfBirth, confederation, monthBirth, yearBirth, maxAge, minHeight, maxHeight];[];[secondCitizenship];[];[];[confederation, countryOfBirth, maxAge, maxHeight, minHeight, monthBirth, yearBirth];[];[];[placeOfBirth];[];[];[];[];[];[];[];[];[];[]
MR156;CONJUNCTIVE_CONTRACT;Test-06;10;2;10;[citizenship, countryOfBirth, confederation, dayBirth, monthBirth, yearBirth, minAge, maxAge, minYear, minHeight];[];[citizenship, countryOfBirth, dayBirth, maxAge, minAge, minHeight, monthBirth, yearBirth];[];[];[confederation, minYear];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR517;CONJUNCTIVE_EXTEND;Test-18;10;1;5;[placeOfBirth, citizenship, secondCitizenship, countryOfBirth, confederation, yearBirth, minAge, maxAge, minHeight, maxHeight];[dayBirth, exactSearch, maxYear, minYear, monthBirth];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR393;CONJUNCTIVE_CONTRACT;Test-14;10;3;10;[placeOfBirth, citizenship, countryOfBirth, dayBirth, yearBirth, minAge, minYear, maxYear, minHeight, maxHeight];[];[minYear, placeOfBirth];[];[];[citizenship, countryOfBirth, dayBirth, maxHeight, maxYear, minAge, minHeight];[];[];[yearBirth];[];[];[];[];[];[];[];[];[];[]
MR369;CONJUNCTIVE_EXTEND;Test-13;10;2;5;[exactSearch, citizenship, secondCitizenship, countryOfBirth, confederation, dayBirth, monthBirth, minAge, maxAge, minHeight];[maxYear, minYear, placeOfBirth, yearBirth];[];[];[maxHeight];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR447;CONJUNCTIVE_CONTRACT;Test-16;9;2;9;[placeOfBirth, exactSearch, citizenship, countryOfBirth, monthBirth, yearBirth, minYear, maxYear, maxHeight];[];[citizenship, countryOfBirth, exactSearch, maxHeight, minYear, monthBirth, placeOfBirth, yearBirth];[];[];[maxYear];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR198;CONJUNCTIVE_EXTEND;Test-07;9;4;6;[exactSearch, citizenship, secondCitizenship, confederation, dayBirth, yearBirth, minYear, minHeight, maxHeight];[maxAge, minAge];[];[];[countryOfBirth];[];[];[monthBirth];[];[];[maxYear, placeOfBirth];[];[];[];[];[];[];[];[]
MR521;CONJUNCTIVE_EXTEND;Test-18;10;2;5;[placeOfBirth, citizenship, secondCitizenship, countryOfBirth, confederation, yearBirth, minAge, maxAge, minHeight, maxHeight];[exactSearch, maxYear, minYear, monthBirth];[];[];[dayBirth];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR496;CONJUNCTIVE_EXTEND;Test-17;8;2;7;[exactSearch, secondCitizenship, dayBirth, yearBirth, maxAge, minYear, maxYear, minHeight];[citizenship, confederation, countryOfBirth, minAge, monthBirth, placeOfBirth];[];[];[maxHeight];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR544;CONJUNCTIVE_CONTRACT;Test-19;12;3;12;[placeOfBirth, citizenship, secondCitizenship, confederation, monthBirth, yearBirth, minAge, maxAge, minYear, maxYear, minHeight, maxHeight];[];[maxHeight, minYear];[];[];[maxAge, minHeight, monthBirth, placeOfBirth, secondCitizenship, yearBirth];[];[];[citizenship, confederation, maxYear, minAge];[];[];[];[];[];[];[];[];[];[]
MR481;CONJUNCTIVE_CONTRACT;Test-17;8;2;8;[exactSearch, secondCitizenship, dayBirth, yearBirth, maxAge, minYear, maxYear, minHeight];[];[exactSearch, maxAge, maxYear, minYear];[];[];[dayBirth, minHeight, secondCitizenship, yearBirth];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR392;CONJUNCTIVE_CONTRACT;Test-14;10;2;10;[placeOfBirth, citizenship, countryOfBirth, dayBirth, yearBirth, minAge, minYear, maxYear, minHeight, maxHeight];[];[citizenship, dayBirth, maxHeight, maxYear, minAge, minHeight, minYear, yearBirth];[];[];[countryOfBirth, placeOfBirth];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR126;CONJUNCTIVE_EXTEND;Test-05;8;4;7;[placeOfBirth, exactSearch, citizenship, secondCitizenship, confederation, yearBirth, minAge, maxYear];[minHeight];[];[];[countryOfBirth, dayBirth, maxAge, monthBirth];[];[];[maxHeight];[];[];[minYear];[];[];[];[];[];[];[];[]
MR355;CONJUNCTIVE_CONTRACT;Test-13;10;1;10;[exactSearch, citizenship, secondCitizenship, countryOfBirth, confederation, dayBirth, monthBirth, minAge, maxAge, minHeight];[];[citizenship, confederation, countryOfBirth, dayBirth, exactSearch, maxAge, minAge, minHeight, monthBirth, secondCitizenship];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR99;CONJUNCTIVE_EXTEND;Test-04;9;1;6;[placeOfBirth, exactSearch, secondCitizenship, countryOfBirth, minAge, maxAge, minYear, maxYear, maxHeight];[citizenship, confederation, dayBirth, minHeight, monthBirth, yearBirth];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR130;CONJUNCTIVE_EXTEND;Test-05;8;2;7;[placeOfBirth, exactSearch, citizenship, secondCitizenship, confederation, yearBirth, minAge, maxYear];[countryOfBirth, dayBirth, maxHeight, minHeight, minYear, monthBirth];[];[];[maxAge];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR397;CONJUNCTIVE_EXTEND;Test-14;10;3;5;[placeOfBirth, citizenship, countryOfBirth, dayBirth, yearBirth, minAge, minYear, maxYear, minHeight, maxHeight];[maxAge];[];[];[confederation, monthBirth, secondCitizenship];[];[];[exactSearch];[];[];[];[];[];[];[];[];[];[];[]
MR302;CONJUNCTIVE_CONTRACT;Test-11;9;2;9;[secondCitizenship, countryOfBirth, dayBirth, monthBirth, minAge, maxAge, minYear, maxYear, maxHeight];[];[countryOfBirth, dayBirth, maxHeight, maxYear, minAge, minYear, monthBirth, secondCitizenship];[];[];[maxAge];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR461;CONJUNCTIVE_EXTEND;Test-16;9;2;6;[placeOfBirth, exactSearch, citizenship, countryOfBirth, monthBirth, yearBirth, minYear, maxYear, maxHeight];[confederation, maxAge, minAge, minHeight, secondCitizenship];[];[];[dayBirth];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR72;CONJUNCTIVE_EXTEND;Test-03;9;4;6;[placeOfBirth, confederation, dayBirth, monthBirth, minAge, minYear, maxYear, minHeight, maxHeight];[exactSearch];[];[];[maxAge, secondCitizenship];[];[];[citizenship, countryOfBirth];[];[];[yearBirth];[];[];[];[];[];[];[];[]
MR182;CONJUNCTIVE_CONTRACT;Test-07;9;3;9;[exactSearch, citizenship, secondCitizenship, confederation, dayBirth, yearBirth, minYear, minHeight, maxHeight];[];[citizenship, confederation, dayBirth, maxHeight, minHeight, minYear, secondCitizenship];[];[];[yearBirth];[];[];[exactSearch];[];[];[];[];[];[];[];[];[];[]
MR571;CONJUNCTIVE_EXTEND;Test-20;12;2;3;[placeOfBirth, exactSearch, citizenship, secondCitizenship, countryOfBirth, confederation, monthBirth, maxAge, minYear, maxYear, minHeight, maxHeight];[minAge, yearBirth];[];[];[dayBirth];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR430;CONJUNCTIVE_EXTEND;Test-15;10;2;5;[citizenship, secondCitizenship, countryOfBirth, confederation, monthBirth, yearBirth, minAge, minYear, maxYear, maxHeight];[maxAge, minHeight, placeOfBirth];[];[];[dayBirth, exactSearch];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR482;CONJUNCTIVE_CONTRACT;Test-17;8;2;8;[exactSearch, secondCitizenship, dayBirth, yearBirth, maxAge, minYear, maxYear, minHeight];[];[maxAge, minYear];[];[];[dayBirth, exactSearch, maxYear, minHeight, secondCitizenship, yearBirth];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR432;CONJUNCTIVE_EXTEND;Test-15;10;3;5;[citizenship, secondCitizenship, countryOfBirth, confederation, monthBirth, yearBirth, minAge, minYear, maxYear, maxHeight];[dayBirth];[];[];[maxAge];[];[];[exactSearch, minHeight, placeOfBirth];[];[];[];[];[];[];[];[];[];[];[]
MR490;CONJUNCTIVE_EXTEND;Test-17;8;1;7;[exactSearch, secondCitizenship, dayBirth, yearBirth, maxAge, minYear, maxYear, minHeight];[citizenship, confederation, countryOfBirth, maxHeight, minAge, monthBirth, placeOfBirth];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR109;CONJUNCTIVE_CONTRACT;Test-05;8;2;8;[placeOfBirth, exactSearch, citizenship, secondCitizenship, confederation, yearBirth, minAge, maxYear];[];[citizenship, minAge, placeOfBirth, secondCitizenship];[];[];[confederation, exactSearch, maxYear, yearBirth];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR365;CONJUNCTIVE_EXTEND;Test-13;10;2;5;[exactSearch, citizenship, secondCitizenship, countryOfBirth, confederation, dayBirth, monthBirth, minAge, maxAge, minHeight];[maxYear, minYear, yearBirth];[];[];[maxHeight, placeOfBirth];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR520;CONJUNCTIVE_EXTEND;Test-18;10;2;5;[placeOfBirth, citizenship, secondCitizenship, countryOfBirth, confederation, yearBirth, minAge, maxAge, minHeight, maxHeight];[monthBirth];[];[];[dayBirth, exactSearch, maxYear, minYear];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR523;CONJUNCTIVE_EXTEND;Test-18;10;2;5;[placeOfBirth, citizenship, secondCitizenship, countryOfBirth, confederation, yearBirth, minAge, maxAge, minHeight, maxHeight];[dayBirth, exactSearch, minYear];[];[];[maxYear, monthBirth];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR175;CONJUNCTIVE_CONTRACT;Test-07;9;2;9;[exactSearch, citizenship, secondCitizenship, confederation, dayBirth, yearBirth, minYear, minHeight, maxHeight];[];[citizenship, confederation, dayBirth, exactSearch, maxHeight, minHeight, minYear, secondCitizenship];[];[];[yearBirth];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR334;CONJUNCTIVE_CONTRACT;Test-12;13;5;13;[placeOfBirth, secondCitizenship, countryOfBirth, confederation, dayBirth, monthBirth, yearBirth, minAge, maxAge, minYear, maxYear, minHeight, maxHeight];[];[confederation, countryOfBirth, dayBirth, maxAge, minHeight, monthBirth, placeOfBirth, yearBirth];[];[];[maxYear];[];[];[minAge, minYear];[];[];[maxHeight];[];[];[secondCitizenship];[];[];[];[]
MR311;CONJUNCTIVE_CONTRACT;Test-11;9;4;9;[secondCitizenship, countryOfBirth, dayBirth, monthBirth, minAge, maxAge, minYear, maxYear, maxHeight];[];[maxAge, secondCitizenship];[];[];[dayBirth, maxHeight, maxYear, minAge];[];[];[minYear];[];[];[countryOfBirth, monthBirth];[];[];[];[];[];[];[]
MR560;CONJUNCTIVE_CONTRACT;Test-20;12;3;12;[placeOfBirth, exactSearch, citizenship, secondCitizenship, countryOfBirth, confederation, monthBirth, maxAge, minYear, maxYear, minHeight, maxHeight];[];[countryOfBirth, exactSearch, maxAge, maxYear, minYear, placeOfBirth, secondCitizenship];[];[];[citizenship];[];[];[confederation, maxHeight, minHeight, monthBirth];[];[];[];[];[];[];[];[];[];[]
MR533;CONJUNCTIVE_CONTRACT;Test-19;12;4;12;[placeOfBirth, citizenship, secondCitizenship, confederation, monthBirth, yearBirth, minAge, maxAge, minYear, maxYear, minHeight, maxHeight];[];[maxHeight, minAge, minHeight, placeOfBirth, yearBirth];[];[];[confederation, maxYear];[];[];[citizenship, minYear, monthBirth];[];[];[maxAge, secondCitizenship];[];[];[];[];[];[];[]
MR46;CONJUNCTIVE_EXTEND;Test-02;12;2;3;[placeOfBirth, citizenship, secondCitizenship, countryOfBirth, confederation, dayBirth, monthBirth, yearBirth, maxAge, maxYear, minHeight, maxHeight];[exactSearch, minAge];[];[];[minYear];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR82;EQUIVALENCE_EXTEND;Test-03;9;1;1;[placeOfBirth, confederation, dayBirth, monthBirth, minAge, minYear, maxYear, minHeight, maxHeight];[maxAge:150];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR337;CONJUNCTIVE_CONTRACT;Test-12;13;4;13;[placeOfBirth, secondCitizenship, countryOfBirth, confederation, dayBirth, monthBirth, yearBirth, minAge, maxAge, minYear, maxYear, minHeight, maxHeight];[];[confederation, countryOfBirth, dayBirth, maxAge, maxHeight, maxYear, minAge, placeOfBirth, secondCitizenship];[];[];[yearBirth];[];[];[minHeight, minYear];[];[];[monthBirth];[];[];[];[];[];[];[]
MR425;CONJUNCTIVE_EXTEND;Test-15;10;1;5;[citizenship, secondCitizenship, countryOfBirth, confederation, monthBirth, yearBirth, minAge, minYear, maxYear, maxHeight];[dayBirth, exactSearch, maxAge, minHeight, placeOfBirth];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR225;CONJUNCTIVE_EXTEND;Test-08;10;2;5;[placeOfBirth, citizenship, confederation, monthBirth, yearBirth, minAge, maxAge, minYear, maxYear, minHeight];[secondCitizenship];[];[];[countryOfBirth, dayBirth, exactSearch, maxHeight];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR273;CONJUNCTIVE_CONTRACT;Test-10;9;1;9;[placeOfBirth, secondCitizenship, countryOfBirth, confederation, monthBirth, yearBirth, maxAge, minHeight, maxHeight];[];[confederation, countryOfBirth, maxAge, maxHeight, minHeight, monthBirth, placeOfBirth, secondCitizenship, yearBirth];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR545;CONJUNCTIVE_CONTRACT;Test-19;12;2;12;[placeOfBirth, citizenship, secondCitizenship, confederation, monthBirth, yearBirth, minAge, maxAge, minYear, maxYear, minHeight, maxHeight];[];[citizenship, confederation, maxAge, maxYear, minAge, minYear, secondCitizenship];[];[];[maxHeight, minHeight, monthBirth, placeOfBirth, yearBirth];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR23;CONJUNCTIVE_EXTEND;Test-01;10;2;5;[exactSearch, citizenship, secondCitizenship, countryOfBirth, dayBirth, monthBirth, yearBirth, minAge, maxAge, minYear];[confederation, maxHeight, minHeight, placeOfBirth];[];[];[maxYear];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR484;CONJUNCTIVE_CONTRACT;Test-17;8;4;8;[exactSearch, secondCitizenship, dayBirth, yearBirth, maxAge, minYear, maxYear, minHeight];[];[secondCitizenship];[];[];[dayBirth];[];[];[exactSearch, maxAge, maxYear, minHeight, yearBirth];[];[];[minYear];[];[];[];[];[];[];[]
MR351;CONJUNCTIVE_CONTRACT;Test-13;10;2;10;[exactSearch, citizenship, secondCitizenship, countryOfBirth, confederation, dayBirth, monthBirth, minAge, maxAge, minHeight];[];[citizenship, confederation, dayBirth, maxAge, minAge, minHeight, monthBirth, secondCitizenship];[];[];[countryOfBirth, exactSearch];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR410;EQUIVALENCE_EXTEND;Test-14;10;1;1;[placeOfBirth, citizenship, countryOfBirth, dayBirth, yearBirth, minAge, minYear, maxYear, minHeight, maxHeight];[maxAge:150];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR111;CONJUNCTIVE_CONTRACT;Test-05;8;1;8;[placeOfBirth, exactSearch, citizenship, secondCitizenship, confederation, yearBirth, minAge, maxYear];[];[citizenship, confederation, exactSearch, maxYear, minAge, placeOfBirth, secondCitizenship, yearBirth];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR479;CONJUNCTIVE_CONTRACT;Test-17;8;5;8;[exactSearch, secondCitizenship, dayBirth, yearBirth, maxAge, minYear, maxYear, minHeight];[];[exactSearch, maxAge, minHeight, minYear];[];[];[dayBirth];[];[];[secondCitizenship];[];[];[maxYear];[];[];[yearBirth];[];[];[];[]
MR204;EQUIVALENCE_EXTEND;Test-07;9;2;3;[exactSearch, citizenship, secondCitizenship, confederation, dayBirth, yearBirth, minYear, minHeight, maxHeight];[maxAge:150];[];[];[maxYear:2006, minAge:0];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR229;CONJUNCTIVE_EXTEND;Test-08;10;3;5;[placeOfBirth, citizenship, confederation, monthBirth, yearBirth, minAge, maxAge, minYear, maxYear, minHeight];[maxHeight, secondCitizenship];[];[];[countryOfBirth];[];[];[dayBirth, exactSearch];[];[];[];[];[];[];[];[];[];[];[]
MR58;CONJUNCTIVE_CONTRACT;Test-03;9;5;9;[placeOfBirth, confederation, dayBirth, monthBirth, minAge, minYear, maxYear, minHeight, maxHeight];[];[monthBirth];[];[];[dayBirth, maxHeight, minHeight, minYear];[];[];[confederation];[];[];[minAge, placeOfBirth];[];[];[maxYear];[];[];[];[]
MR472;CONJUNCTIVE_CONTRACT;Test-17;8;3;8;[exactSearch, secondCitizenship, dayBirth, yearBirth, maxAge, minYear, maxYear, minHeight];[];[minHeight];[];[];[dayBirth, exactSearch, maxAge, minYear, yearBirth];[];[];[maxYear, secondCitizenship];[];[];[];[];[];[];[];[];[];[]
MR31;CONJUNCTIVE_CONTRACT;Test-02;12;4;12;[placeOfBirth, citizenship, secondCitizenship, countryOfBirth, confederation, dayBirth, monthBirth, yearBirth, maxAge, maxYear, minHeight, maxHeight];[];[citizenship, confederation, dayBirth, maxHeight, maxYear, monthBirth, secondCitizenship, yearBirth];[];[];[countryOfBirth, minHeight];[];[];[maxAge];[];[];[placeOfBirth];[];[];[];[];[];[];[]
MR189;CONJUNCTIVE_EXTEND;Test-07;9;2;6;[exactSearch, citizenship, secondCitizenship, confederation, dayBirth, yearBirth, minYear, minHeight, maxHeight];[countryOfBirth, maxAge, maxYear, minAge, monthBirth];[];[];[placeOfBirth];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR10;CONJUNCTIVE_CONTRACT;Test-01;10;4;10;[exactSearch, citizenship, secondCitizenship, countryOfBirth, dayBirth, monthBirth, yearBirth, minAge, maxAge, minYear];[];[minAge];[];[];[citizenship, countryOfBirth, dayBirth, exactSearch, maxAge, monthBirth];[];[];[secondCitizenship, yearBirth];[];[];[minYear];[];[];[];[];[];[];[]
MR529;DISJOINT_EXTEND;Test-18;10;5;5;[placeOfBirth, citizenship, secondCitizenship, countryOfBirth:Germany, confederation, yearBirth, minAge, maxAge, minHeight, maxHeight];[];[];[countryOfBirth:Haiti];[];[];[countryOfBirth:Afghanistan];[];[];[countryOfBirth:Albania];[];[];[countryOfBirth:Algeria];[];[];[countryOfBirth:American Samoa];[];[];[]
MR308;CONJUNCTIVE_CONTRACT;Test-11;9;3;9;[secondCitizenship, countryOfBirth, dayBirth, monthBirth, minAge, maxAge, minYear, maxYear, maxHeight];[];[countryOfBirth, maxAge, maxHeight, maxYear, minAge, monthBirth];[];[];[secondCitizenship];[];[];[dayBirth, minYear];[];[];[];[];[];[];[];[];[];[]
MR305;CONJUNCTIVE_CONTRACT;Test-11;9;4;9;[secondCitizenship, countryOfBirth, dayBirth, monthBirth, minAge, maxAge, minYear, maxYear, maxHeight];[];[countryOfBirth, dayBirth, minAge, minYear];[];[];[maxAge, secondCitizenship];[];[];[maxHeight, monthBirth];[];[];[maxYear];[];[];[];[];[];[];[]
MR505;CONJUNCTIVE_CONTRACT;Test-18;10;4;10;[placeOfBirth, citizenship, secondCitizenship, countryOfBirth, confederation, yearBirth, minAge, maxAge, minHeight, maxHeight];[];[citizenship, countryOfBirth];[];[];[confederation];[];[];[maxHeight, minAge, yearBirth];[];[];[maxAge, minHeight, placeOfBirth, secondCitizenship];[];[];[];[];[];[];[]
MR465;DISJOINT_EXTEND;Test-16;9;5;5;[placeOfBirth, exactSearch, citizenship:Spain, countryOfBirth, monthBirth, yearBirth, minYear, maxYear, maxHeight];[];[];[citizenship:Haiti];[];[];[citizenship:Afghanistan];[];[];[citizenship:Albania];[];[];[citizenship:Algeria];[];[];[citizenship:American Samoa];[];[];[]
MR300;EQUIVALENCE_EXTEND;Test-10;9;3;3;[placeOfBirth, secondCitizenship, countryOfBirth, confederation, monthBirth, yearBirth, maxAge, minHeight, maxHeight];[maxYear:2006];[];[];[minYear:1850];[];[];[minAge:0];[];[];[];[];[];[];[];[];[];[];[]
MR288;CONJUNCTIVE_EXTEND;Test-10;9;3;6;[placeOfBirth, secondCitizenship, countryOfBirth, confederation, monthBirth, yearBirth, maxAge, minHeight, maxHeight];[citizenship, dayBirth, maxYear, minAge];[];[];[exactSearch];[];[];[minYear];[];[];[];[];[];[];[];[];[];[];[]
MR549;CONJUNCTIVE_EXTEND;Test-19;12;1;3;[placeOfBirth, citizenship, secondCitizenship, confederation, monthBirth, yearBirth, minAge, maxAge, minYear, maxYear, minHeight, maxHeight];[countryOfBirth, dayBirth, exactSearch];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR208;CONJUNCTIVE_CONTRACT;Test-08;10;2;10;[placeOfBirth, citizenship, confederation, monthBirth, yearBirth, minAge, maxAge, minYear, maxYear, minHeight];[];[citizenship, confederation, maxYear, minAge, minHeight, minYear, monthBirth, placeOfBirth, yearBirth];[];[];[maxAge];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR378;EQUIVALENCE_EXTEND;Test-13;10;3;3;[exactSearch, citizenship, secondCitizenship, countryOfBirth, confederation, dayBirth, monthBirth, minAge, maxAge, minHeight];[minYear:1850];[];[];[maxYear:2006];[];[];[maxHeight:220];[];[];[];[];[];[];[];[];[];[];[]
MR382;CONJUNCTIVE_CONTRACT;Test-14;10;2;10;[placeOfBirth, citizenship, countryOfBirth, dayBirth, yearBirth, minAge, minYear, maxYear, minHeight, maxHeight];[];[citizenship, countryOfBirth, dayBirth, maxHeight, maxYear, minAge, minHeight, placeOfBirth, yearBirth];[];[];[minYear];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR483;CONJUNCTIVE_CONTRACT;Test-17;8;3;8;[exactSearch, secondCitizenship, dayBirth, yearBirth, maxAge, minYear, maxYear, minHeight];[];[maxAge, maxYear, minHeight, minYear, secondCitizenship, yearBirth];[];[];[dayBirth];[];[];[exactSearch];[];[];[];[];[];[];[];[];[];[]
MR553;DISJOINT_EXTEND;Test-19;12;5;5;[placeOfBirth, citizenship:Spain, secondCitizenship, confederation, monthBirth, yearBirth, minAge, maxAge, minYear, maxYear, minHeight, maxHeight];[];[];[citizenship:Haiti];[];[];[citizenship:Afghanistan];[];[];[citizenship:Albania];[];[];[citizenship:Algeria];[];[];[citizenship:American Samoa];[];[];[]
MR272;CONJUNCTIVE_CONTRACT;Test-10;9;4;9;[placeOfBirth, secondCitizenship, countryOfBirth, confederation, monthBirth, yearBirth, maxAge, minHeight, maxHeight];[];[confederation, countryOfBirth, maxAge, minHeight, monthBirth];[];[];[secondCitizenship];[];[];[maxHeight, placeOfBirth];[];[];[yearBirth];[];[];[];[];[];[];[]
MR292;CONJUNCTIVE_EXTEND;Test-10;9;2;6;[placeOfBirth, secondCitizenship, countryOfBirth, confederation, monthBirth, yearBirth, maxAge, minHeight, maxHeight];[exactSearch, maxYear, minAge];[];[];[citizenship, dayBirth, minYear];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR230;CONJUNCTIVE_EXTEND;Test-08;10;2;5;[placeOfBirth, citizenship, confederation, monthBirth, yearBirth, minAge, maxAge, minYear, maxYear, minHeight];[countryOfBirth, exactSearch, maxHeight, secondCitizenship];[];[];[dayBirth];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR73;CONJUNCTIVE_EXTEND;Test-03;9;3;6;[placeOfBirth, confederation, dayBirth, monthBirth, minAge, minYear, maxYear, minHeight, maxHeight];[exactSearch, yearBirth];[];[];[citizenship, countryOfBirth, secondCitizenship];[];[];[maxAge];[];[];[];[];[];[];[];[];[];[];[]
MR534;CONJUNCTIVE_CONTRACT;Test-19;12;3;12;[placeOfBirth, citizenship, secondCitizenship, confederation, monthBirth, yearBirth, minAge, maxAge, minYear, maxYear, minHeight, maxHeight];[];[confederation, maxHeight, maxYear, minAge, minHeight, minYear, monthBirth, placeOfBirth, secondCitizenship, yearBirth];[];[];[citizenship];[];[];[maxAge];[];[];[];[];[];[];[];[];[];[]
MR6;CONJUNCTIVE_CONTRACT;Test-01;10;1;10;[exactSearch, citizenship, secondCitizenship, countryOfBirth, dayBirth, monthBirth, yearBirth, minAge, maxAge, minYear];[];[citizenship, countryOfBirth, dayBirth, exactSearch, maxAge, minAge, minYear, monthBirth, secondCitizenship, yearBirth];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR132;CONJUNCTIVE_EXTEND;Test-05;8;4;7;[placeOfBirth, exactSearch, citizenship, secondCitizenship, confederation, yearBirth, minAge, maxYear];[maxAge, maxHeight, minYear, monthBirth];[];[];[countryOfBirth];[];[];[minHeight];[];[];[dayBirth];[];[];[];[];[];[];[];[]
MR570;CONJUNCTIVE_EXTEND;Test-20;12;1;3;[placeOfBirth, exactSearch, citizenship, secondCitizenship, countryOfBirth, confederation, monthBirth, maxAge, minYear, maxYear, minHeight, maxHeight];[dayBirth, minAge, yearBirth];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR97;CONJUNCTIVE_EXTEND;Test-04;9;2;6;[placeOfBirth, exactSearch, secondCitizenship, countryOfBirth, minAge, maxAge, minYear, maxYear, maxHeight];[citizenship, confederation, dayBirth, monthBirth, yearBirth];[];[];[minHeight];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR539;CONJUNCTIVE_CONTRACT;Test-19;12;2;12;[placeOfBirth, citizenship, secondCitizenship, confederation, monthBirth, yearBirth, minAge, maxAge, minYear, maxYear, minHeight, maxHeight];[];[citizenship, maxAge, minYear];[];[];[confederation, maxHeight, maxYear, minAge, minHeight, monthBirth, placeOfBirth, secondCitizenship, yearBirth];[];[];[];[];[];[];[];[];[];[];[];[];[]
MR436;DISJOINT_EXTEND;Test-15;10;2;2;[citizenship, secondCitizenship:Spain, countryOfBirth, confederation, monthBirth, yearBirth, minAge, minYear, maxYear, maxHeight];[];[];[secondCitizenship:Haiti];[];[];[secondCitizenship:Afghanistan];[];[];[];[];[];[];[];[];[];[];[];[]
